dataset_id,base_dataset_id,severity,lipid_name,X_hat,rho_zero,rho_zero_status,raw_solver_reported,candidate_truth,molecular_truth,reportable_truth,cone_isolation,max_fragment_cosine,max_full_cosine,lipid_class,collective_gain,pair_id,unit_id,role,spectral_score_CAL,spectral_score_HOLD,joint_hard_score,joint_easy_score,fragment_cosine,fragment_support_jaccard,full_cosine,parent_cosine,base_template_id,realized_spatial_correlation,abundance_multiplier,K,replicate,split,candidate_indices,X_hat_definition,retained_by_rho_zero_global_FDR5,rho_zero_FDR5_threshold_available,retained_by_global_FDR5,filter_induced_true_loss_FDR5,retained_by_rho_zero_global_FDR1,rho_zero_FDR1_threshold_available,retained_by_global_FDR1,filter_induced_true_loss_FDR1,retained_by_X_hat_global_FDR5,X_hat_FDR5_threshold_available,retained_by_X_hat_global_FDR1,X_hat_FDR1_threshold_available,solver_false_negative,protocol
MODERATE__HOLD_R5_K175,HOLD_R5_K175,MODERATE,PA 16:0_24:0,0.0016229735779310988,9.495251944545928e-07,COMPUTED,True,False,False,False,0.729606198131629,0.7748217721703936,0.44170172724713597,PA,0.16755576280234685,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,175,R5,HOLD,[0],sum reported candidates for primary score; all candidates for unreported descriptive abundance,False,True,False,False,False,True,False,False,False,True,False,True,False,LOCAL_CAL_RECALIBRATION
MODERATE__HOLD_R5_K175,HOLD_R5_K175,MODERATE,PA 16:0_24:1,0.013106243141162793,1.3579914906856442e-05,COMPUTED,True,True,True,True,0.5504804076642431,0.883487638633687,0.6654546118919494,PA,0.19595790828137805,,28,singleton_control,,,,,,,,,220,,2.0,175,R5,HOLD,[1],sum reported candidates for primary score; all candidates for unreported descriptive abundance,False,True,False,True,False,True,False,True,False,True,False,True,False,LOCAL_CAL_RECALIBRATION
MODERATE__HOLD_R5_K175,HOLD_R5_K175,MODERATE,PA 16:0_24:4,0.004086512492685452,0.0,COMPUTED,True,True,True,True,0.2223063465458067,0.9171280506076233,0.9158818256178151,PA,0.17914163452145218,B7_U47_U115,115,spectral_hard_spatial_high,0.7173612479474549,0.7259195402298851,0.7173612479474549,0.7259195402298851,0.04535930018705837,0.1794871794871795,0.024301483593310788,0.0,266,0.9968770568772402,0.6170676298438253,175,R5,HOLD,[2],sum reported candidates for primary score; all candidates for unreported descriptive abundance,False,True,False,True,False,True,False,True,False,True,False,True,False,LOCAL_CAL_RECALIBRATION
MODERATE__HOLD_R5_K175,HOLD_R5_K175,MODERATE,PA 16:0_24:5,0.0001153277202084175,,NOT_COMPUTED,False,False,False,False,0.22923411741411742,0.9171280506076233,0.9158818256178151,PA,0.17221386365314145,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,175,R5,HOLD,[3],sum reported candidates for primary score; all candidates for unreported descriptive abundance,False,True,False,False,False,True,False,False,False,True,False,True,False,LOCAL_CAL_RECALIBRATION
MODERATE__HOLD_R5_K175,HOLD_R5_K175,MODERATE,PA 18:0_22:0,0.012184209230011445,8.768693876643479e-07,COMPUTED,True,True,True,True,0.3381799302246325,0.7789494468002593,0.6213615663357793,PA,0.44534403487199864,B3_U27_U48,48,spectral_easy_spatial_high,0.1769326765188834,0.1802495894909688,0.1769326765188834,0.1802495894909688,0.0,0.0,0.0,0.0,288,0.9956201225421755,1.4538436095675817,175,R5,HOLD,[5],sum reported candidates for primary score; all candidates for unreported descriptive abundance,False,True,False,True,False,True,False,True,False,True,False,True,False,LOCAL_CAL_RECALIBRATION
MODERATE__HOLD_R5_K175,HOLD_R5_K175,MODERATE,PA 18:0_22:1,0.00821559466787678,2.0540460212785868e-08,COMPUTED,True,False,False,False,0.3291126428847987,0.854010491337717,0.7758194394971382,PA,0.30184234544507127,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,175,R5,HOLD,[6],sum reported candidates for primary score; all candidates for unreported descriptive abundance,False,True,False,False,False,True,False,False,False,True,False,True,False,LOCAL_CAL_RECALIBRATION
MODERATE__HOLD_R5_K175,HOLD_R5_K175,MODERATE,PA 18:0_22:2,0.0012030231546595537,1.2596481731834431e-06,COMPUTED,True,True,True,True,0.27393752390511106,0.8394493239810369,0.7712444256096473,PA,0.36260158405766385,B1_U95_U125,125,spectral_hard_spatial_low,0.7451149425287357,0.8009901477832513,0.7451149425287357,0.8009901477832513,0.0753246954491252,0.3018867924528302,0.08214312893707955,0.11319967071044161,295,-0.14165705240466278,0.6170676298438253,175,R5,HOLD,[7],sum reported candidates for primary score; all candidates for unreported descriptive abundance,False,True,False,True,False,True,False,True,False,True,False,True,False,LOCAL_CAL_RECALIBRATION
MODERATE__HOLD_R5_K175,HOLD_R5_K175,MODERATE,PA 18:0_22:3,0.0059064874351789235,1.6082440242456357e-05,COMPUTED,True,False,False,False,0.26685411549166754,0.7994055605507371,0.7822770241404187,PA,0.35607658490927657,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,175,R5,HOLD,[8],sum reported candidates for primary score; all candidates for unreported descriptive abundance,False,True,False,False,False,True,False,False,False,True,False,True,False,LOCAL_CAL_RECALIBRATION
MODERATE__HOLD_R5_K175,HOLD_R5_K175,MODERATE,PA 18:0_22:4,0.0011617803799202006,0.0,COMPUTED,True,True,True,True,0.18925162859522815,0.8691673191165914,0.8645836840369737,PA,0.31323723028330897,B2_U43_U133,133,spectral_hard_spatial_high,0.896121510673235,0.8493119868637111,0.8493119868637111,0.896121510673235,0.7986035117425145,0.41,0.7525372430626872,0.0,352,0.9960863990609468,0.5,175,R5,HOLD,[9],sum reported candidates for primary score; all candidates for unreported descriptive abundance,False,True,False,True,False,True,False,True,False,True,False,True,False,LOCAL_CAL_RECALIBRATION
MODERATE__HOLD_R5_K175,HOLD_R5_K175,MODERATE,PA 18:0_22:5,6.589139664787998e-07,,NOT_COMPUTED,False,False,False,False,0.13936661280823676,0.9374908882297373,0.9345818680853585,PA,0.21638151697754526,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,175,R5,HOLD,[10],sum reported candidates for primary score; all candidates for unreported descriptive abundance,False,True,False,False,False,True,False,False,False,True,False,True,False,LOCAL_CAL_RECALIBRATION
