dataset_id,split,replicate,complexity_condition,global_truth_K,candidate_index,candidate_id,lipid_name,X_hat,candidate_truth,molecular_truth,same_lipid_alternative_candidate,rho_zero,cone_isolation,max_fragment_cosine,max_full_cosine,lipid_class,collective_gain,pair_id,unit_id,role,spectral_score_CAL,spectral_score_HOLD,joint_hard_score,joint_easy_score,fragment_cosine,fragment_support_jaccard,full_cosine,parent_cosine,base_template_id,realized_spatial_correlation,abundance_multiplier,K,base_dataset_id,severity,rho_zero_status,raw_solver_reported,reportable_truth
MILD__CAL_R5_K050,CAL,R5,K050,50,0,PA-H__0075,PA 16:0_24:0,0.05428491780346707,True,True,False,0.0043383259732459,0.729606198131629,0.7748217721703936,0.44170172724713597,PA,0.16755576280234685,B2_U7_U22,7,spectral_easy_spatial_high,0.16836124794745483,0.15682101806239737,0.15682101806239737,0.16836124794745483,0.0,0.0,0.0,0.0,121,0.9865236566219531,2.0,50,CAL_R5_K050,MILD,COMPUTED,True,True
MILD__CAL_R5_K050,CAL,R5,K050,50,2,PA-H__0079,PA 16:0_24:4,0.002308454564981016,False,False,False,0.0,0.2223063465458067,0.9171280506076233,0.9158818256178151,PA,0.17914163452145218,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,50,CAL_R5_K050,MILD,COMPUTED,True,False
MILD__CAL_R5_K050,CAL,R5,K050,50,8,PA-H__0120,PA 18:0_22:3,0.02238104983191166,True,True,False,2.336073133431504e-06,0.26685411549166754,0.7994055605507371,0.7822770241404187,PA,0.35607658490927657,B1_U95_U125,125,spectral_hard_spatial_low,0.7451149425287357,0.8009901477832513,0.7451149425287357,0.8009901477832513,0.05022587307821144,0.0661764705882353,0.05302766559774588,0.11301892928657031,295,-0.14165705240466278,0.6170676298438253,50,CAL_R5_K050,MILD,COMPUTED,True,True
MILD__CAL_R5_K050,CAL,R5,K050,50,9,PA-H__0121,PA 18:0_22:4,0.0062354999730298575,False,False,False,5.120350098551113e-06,0.18925162859522815,0.8691673191165914,0.8645836840369737,PA,0.31323723028330897,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,50,CAL_R5_K050,MILD,COMPUTED,True,False
MILD__CAL_R5_K050,CAL,R5,K050,50,10,PA-H__0122,PA 18:0_22:5,0.011803476536079523,False,False,False,3.4346459257067124e-06,0.13936661280823676,0.9374908882297373,0.9345818680853585,PA,0.21638151697754526,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,50,CAL_R5_K050,MILD,COMPUTED,True,False
MILD__CAL_R5_K050,CAL,R5,K050,50,13,PA-H__0128,PA 18:0_24:4,0.006056266174384292,True,True,False,4.424405815095306e-06,0.19065424453428229,0.8372950741847822,0.832749852444057,PA,0.362995178164235,B2_U23_U146,146,spectral_hard_spatial_low,0.6574581280788178,0.6583152709359607,0.6574581280788178,0.6583152709359607,0.04355266034180107,0.06944444444444445,0.043333667178812665,0.0,246,-0.1173917226648728,0.7303443264893795,50,CAL_R5_K050,MILD,COMPUTED,True,True
MILD__CAL_R5_K050,CAL,R5,K050,50,17,PA-H__0141,PA 18:1_22:1,0.002142214863070843,False,False,False,0.0,0.46175873097333114,0.9022714644699661,0.6587714343940032,PA,0.2905844069806663,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,50,CAL_R5_K050,MILD,COMPUTED,True,False
MILD__CAL_R5_K050,CAL,R5,K050,50,18,PA-H__0142,PA 18:1_22:2,0.045776487856029204,True,True,False,0.00017576385781850406,0.40366716929733215,0.9248799886279087,0.7196223801768364,PA,0.2906984620156129,B2_U60_U84,84,spectral_hard_spatial_low,0.8323037766830871,0.8063054187192118,0.8063054187192118,0.8323037766830871,0.8432257966252498,0.7037037037037037,0.39242033148640376,0.11301891386763883,86,-0.2267528764366433,2.0,50,CAL_R5_K050,MILD,COMPUTED,True,True
MILD__CAL_R5_K050,CAL,R5,K050,50,19,PA-H__0143,PA 18:1_22:3,0.002806436778065891,False,False,False,5.018528858823847e-06,0.26035456632127724,0.8639124793194024,0.8037028144235677,PA,0.33467634555443054,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,50,CAL_R5_K050,MILD,COMPUTED,True,False
MILD__CAL_R5_K050,CAL,R5,K050,50,20,PA-H__0144,PA 18:1_22:4,0.0016210315851052867,False,False,False,7.663050941635109e-19,0.23118051955905902,0.7349039762795926,0.7251473077432745,PA,0.45741325188581883,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,50,CAL_R5_K050,MILD,COMPUTED,True,False
MILD__CAL_R5_K050,CAL,R5,K050,50,23,PA-H__0151,PA 18:1_24:4,0.00442016027942692,False,False,False,0.0,0.2590661626283403,0.770029563231097,0.7660750464750595,PA,0.383684973635327,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,50,CAL_R5_K050,MILD,COMPUTED,True,False
MILD__CAL_R5_K050,CAL,R5,K050,50,27,PA-H__0163,PA 22:1_18:2,0.00462727936522875,False,False,False,7.24652214414769e-06,0.3672416022212644,0.8804726866933393,0.607232220086111,PA,0.42728280324989093,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,50,CAL_R5_K050,MILD,COMPUTED,True,False
MILD__CAL_R5_K050,CAL,R5,K050,50,28,PA-H__0164,PA 18:2_22:2,0.02212955408967586,True,True,False,1.9666114554458958e-05,0.47866516502254414,0.8685597534716455,0.7219248581633445,PA,0.21330629332370504,B2_U60_U84,60,spectral_hard_spatial_low,0.8323037766830871,0.8063054187192118,0.8063054187192118,0.8323037766830871,0.8432257966252498,0.7037037037037037,0.39242033148640376,0.11301891386763883,256,-0.2267528764366433,0.7802037075442214,50,CAL_R5_K050,MILD,COMPUTED,True,True
